"[run number]","gain-of-receiving","initial-ptr","immigrants-per-day","immigrant-chance-cooperate-with-same","mutation-rate","cost-of-giving","immigrant-chance-cooperate-with-different","death-rate","max-pxcor","max-pycor","[step]","coopown-percent","defother-percent","consist-ethno-percent","meetown-percent","coop-percent","last100coopown-percent","last100defother-percent","last100consist-ethno-percent","last100meetown-percent","last100coop-percent","cc-percent","cd-percent","dc-percent","dd-percent"
"8","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9343085106382979","0.788647342995169","0.9080209241499564","0.8195292066259808","0.8038360941586749","0.9399979303683944","0.8054069823981328","0.9142582157004966","0.808755974632223","0.7974436943220071","0.1549267746649669","0.7748826218090235","0.011405118000062189","0.05878548552594759"
"2","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9049132947976879","0.6947565543071161","0.8553445229681979","0.7641342756183745","0.7634717314487632","0.9158390643380689","0.7218058930431054","0.8737538144019417","0.7831028083741901","0.777535663827733","0.20352086325725116","0.7032372146917887","0.02575166869847554","0.06749025335248464"
"4","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9362165525824517","0.7832661290322581","0.9001426533523538","0.7641464574417499","0.7665240133143129","0.9259141234398001","0.8004729530002956","0.898000841935399","0.7774791050928321","0.7642778211413487","0.13878712409690014","0.7738655982867421","0.014449597853615105","0.07289767976274265"
"7","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9352179034157833","0.8113839285714286","0.9093662628145387","0.7912395153774464","0.7793569431500466","0.933660128949833","0.819869965854343","0.9122717941278612","0.8120370492480691","0.7920243888500578","0.13597298030819333","0.7900244262838877","0.009891137179216547","0.06411145622870239"
"3","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.8626799557032115","0.7805755395683454","0.8472784525416104","0.8124156545209177","0.7420152946468735","0.8781362725450902","0.7975084349857254","0.8635636551271226","0.8192607186415236","0.7560207336523126","0.13043232587049058","0.7383442785569884","0.03432991373573249","0.09689348183678852"
"5","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9179377669310556","0.8870246085011185","0.911313518696069","0.7857142857142857","0.7454458293384468","0.9134142807464936","0.85622453204332","0.9013990688134926","0.7899061946335456","0.7517179338097615","0.08711822173977402","0.8159261360832882","0.02381334188582425","0.07314230029111364"
"6","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.8758992805755396","0.631","0.8194188191881919","0.7693726937269373","0.7589944649446494","0.881330503072797","0.63543839686453","0.8267385558232556","0.7779841407218545","0.7665996117049894","0.26217059225927114","0.6022128920101169","0.052278475451709876","0.08333804027890222"
"1","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9197952218430034","0.8055555555555556","0.9003777148253069","0.830028328611898","0.7965061378659113","0.9320841742716742","0.7548154366222747","0.8975743442293508","0.8053247825875722","0.7983618431803827","0.17135924966955765","0.7542293601791329","0.016036261142998543","0.05837512900831084"
"10","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9040071770334929","0.7193396226415094","0.8666507633587787","0.7977099236641222","0.7779103053435115","0.9328415318092302","0.7385392298002519","0.8954997406190559","0.8078160124502853","0.8038128998789555","0.20894870644534172","0.7168476147749365","0.02920293106026619","0.04500074771945566"
"9","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9050156739811912","0.8297872340425532","0.8866003787878788","0.7552083333333334","0.7251420454545454","0.8947908920287546","0.8050584783237591","0.8748553904915806","0.7778338872872175","0.7393080779330481","0.173915199603273","0.70613067195636","0.019414827671708407","0.10053930076865857"
